sector,job_count,avg_salary
avionics,1,0.0
aws,2,12500.0
aws administration,2,0.0
aws cloud,1,0.0
aws cloudformation,1,0.0
aws core services,5,0.0
aws data lake,1,0.0
aws dms,1,0.0
aws iam,24,0.0
aws lambda,3,0.0
aws stack,1,0.0
aws technologies,2,0.0
azure,2,0.0
azure app service,1,0.0
azure application insights,1,0.0
azure chatbot,2,0.0
azure cloud platform,1,0.0
azure cloud services,6,0.0
azure data factory,4,0.0
azure data lake,4,0.0
azure data warehouse,1,0.0
azure databricks,32,0.0
azure devops,10,0.0
azure functions,4,0.0
azure key vault,1,0.0
azure kubernetes service,1,0.0
azure machine learning,1,0.0
azure monitoring,1,0.0
azure paas,2,0.0
azure services,1,0.0
azure solutions architect,1,0.0
azure synapse,2,0.0
b tech mechanical engineer,1,0.0
b2b,5,0.0
b2b direct sales,1,0.0
b2b sales,7,0.0
baan,2,0.0
bac,1,0.0
back office,1,0.0
backend,1,200000.0
backend development,1,0.0
backend operations,1,0.0
backup,3,0.0
backup management,2,0.0
backup software,1,0.0
bad debt,1,0.0
bakery,19,0.0
bakery and pastry,1,162500.0
balance sheet,119,0.0
balance sheet analysis,4,0.0
ballscrew,1,400000.0
bancassurance,6,975000.0
bandwidth management,1,0.0
bangalore,1,2025000.0
bank,5,300000.0
bank Officer,2,162500.0
bank loan,1,0.0
bank reconciliation,1,700000.0
banking,1,425000.0
banking application,1,0.0
banking law,2,0.0
banking operations,1,0.0
banking technical sales,1,425000.0
banks,1,2000000.0
banquets,21,0.0
bapi,1,0.0
bapis,3,0.0
barclays,3,550000.0
bartending,1,0.0
basic excel,1,300000.0
basic maths,1,0.0
batch processing,1,0.0
bathware,1,0.0
bba,1,212500.0
bc,1,0.0
bcc,1,0.0
bchhc,1,625000.0
bd,3,0.0
bdc,5,0.0
bdd,6,0.0
bde,119,0.0
bds,1,0.0
be biotechnology,1,387500.0
beanshell,4,0.0
beautician activities,2,162500.0
bed,57,0.0
bedrock,1,0.0
behavioural training,3,0.0
bench management,1,0.0
bench sales,1,350000.0
benefits,1,0.0
benefits administration,1,0.0
beverage,1,0.0
bex query,1,0.0
bfsi sales,2,600000.0
bgp,12,0.0
bhm,1,0.0
bhms,3,387500.0
bhojpuri,1,0.0
bi,45,0.0
bi publisher,7,0.0
bi tools,1,0.0
bicycle,1,750000.0
bid management,1,0.0
bidding,6,0.0
big data,1,0.0
big data administration,3,0.0
big data technologies,4,0.0
bigdata testing,1,0.0
bigquery,1,0.0
biker hiring,1,900000.0
bill payable,1,810000.0
bill processing,12,0.0
billing,8,0.0
bim,11,0.0
bio,1,287500.0
bio science,1,262500.0
biomedical,1,0.0
bios,1,0.0
biostatistics,5,0.0
biotechnology,8,0.0
bip,1,0.0
biryani,1,270000.0
bitbucket,2,0.0
bitlocker,1,0.0
blended,1,375000.0
bloc,1,0.0
blogs,1,650000.0
blood collection,1,0.0
blood pressure,1,0.0
bloomberg,5,0.0
blue prism,1,0.0
bmc control-m,2,0.0
bml,4,0.0
bms system,1,0.0
bo,1,0.0
board design,4,0.0
bocw act,1,600000.0
bods,1,0.0
body Measurements & Analysis,1,360000.0
boiller manufacturing,1,650000.0
bom,4,0.0
booking reconfirmation,1,425000.0
bookkeeping,3,0.0
boolean search,1,412500.0
boomi,3,0.0
bootstrap,1,0.0
bot,1,0.0
bp,2,0.0
bpc,4,0.0
bpf,1,0.0
bpml,1,0.0
bpmn,3,0.0
bpo,160,0.0
bpo international voice,1,550000.0
bpo voice,25,400000.0
bra,1,0.0
branch audit,2,0.0
branch coordinator,2,0.0
branch manager,2,1050000.0
branch operations,2,0.0
branch sales,34,0.0
branch sales officer,2,106250.0
brand building,1,0.0
brand management,1,0.0
brand manager,1,425000.0
branding,4,0.0
breakdown maintenance,1,0.0
brewery,2,518750.0
bridge calls,1,0.0
bridge fabrication,1,0.0
broca,1,850000.0
brocade,2,0.0
brokerage,1,0.0
brokerage space,1,0.0
broking,3,325000.0
browsing,2,0.0
brs,1,625000.0
bsc chemistry,1,387500.0
bsc nutrition & dietetics,1,387500.0
bss,6,0.0
budget development,1,0.0
budget planning,1,2000000.0
budgeting,1,0.0
budgets and business-planning,1,0.0
bug bounty,1,0.0
building construction,1,612500.0
building project,1,0.0
building vendor relation,1,0.0
bunker filling,1,0.0
burp suite,7,0.0
bus,1,0.0
business Analyst,1,400000.0
business acumen,7,0.0
business administration,1,0.0
business analysis,60,0.0
business analyst,1,0.0
business analytics,1,0.0
business cards,2,0.0
business central,5,0.0
business development,133,0.0
business development and marketing,1,0.0
business development executive,1,400000.0
business development management,1,900000.0
business development officer,1,275000.0
business intelligence,20,0.0
business intelligence reporting,1,0.0
business loan,80,0.0
business management,23,0.0
business object process framework,1,1700000.0
business opportunity,6,0.0
business partnering,1,0.0
business process analysis,1,0.0
business process mapping,5,0.0
business process modeling,82,0.0
business process re-engineering,1,0.0
business reporting,8,0.0
business requirement analysis,6,0.0
business requirements,3,0.0
business research,3,0.0
business services,3,0.0
business solutions,3,0.0
business strategy,7,0.0
business taxation,1,0.0
business travel arrangements,1,0.0
butchery,3,0.0
buyer,1,0.0
bw,3,0.0
bw 4hana,1,0.0
c,4,0.0
c #,1,0.0
c programming language,1,0.0
c#,289,0.0
c#.net,1,0.0
c++,190,0.0
c2c,1,0.0
cabin crew activities,5,650000.0
cable tray,2,0.0
cache,3,0.0
cad,14,0.0
cad customization,1,0.0
cae,6,0.0
cafe management,1,0.0
cake decoration,1,150000.0
cakephp,8,0.0
calculation,5,0.0
calendar,1,0.0
calendar management,1,500000.0
call,2,393750.0
call auditing,1,287500.0
call center,3,400000.0
call center operations,8,0.0
call centre,1,400000.0
caller,2,181250.0
camera based vision system,1,0.0
campaign calendars,1,1350000.0
campaign management,6,475000.0
campus student activity,1,525000.0
campus talent strategy,1,0.0
candidate management,1,250000.0
canoe,6,0.0
canteen operation,1,300000.0
canvas,9,0.0
canvas apps,1,0.0
cap,2,0.0
capa,10,0.0
capex,1,0.0
capex sales,1,1150000.0
capital market,2,0.0
capital market funding,1,1500000.0
capl scripting,1,0.0
captivate IQ,1,0.0
car driving,1,362500.0
car evaluation,10,250000.0
car finance,2,175000.0
car leasing,1,0.0
car technician,6,150000.0
card dispute,1,0.0
card payments,1,0.0
cardiac surgeries,1,0.0
cardiology,1,6000000.0
career counselling,1,275000.0
career counsellor,1,475000.0
career development,6,0.0
career management,1,0.0
carplay,2,0.0
carry over exam,1,0.0
carte,1,420000.0
casa,14,275000.0
case processing,1,0.0
cash Application,1,825000.0
cash handling,1,0.0
cash management,1,0.0
cash posting,2,0.0
cash reconciliation,11,0.0
cashless claims,1,300000.0
casting,2,650000.0
catalog,4,0.0
catalog management,4,0.0
cataloguing,4,0.0
catering sales,3,0.0
catering services,1,700000.0
catia,4,0.0
causal modeling,1,0.0
cawip 3.2.2,1,1100000.0
cc,15,0.0
cd,18,0.0
cdc,2,0.0
cdd,2,0.0
cdmo,1,0.0
cds views,6,0.0
ce,2,0.0
ceh,1,0.0
celery,1,0.0
cell biology,1,150000.0
cemant sales,1,175000.0
cement,1,0.0
center management,1,0.0
certificated,1,350000.0
certification author level,1,0.0
cfd,5,0.0
cg,7,0.0
change control,1,0.0
change management,6,0.0
change request,5,0.0
channel development,1,0.0
channel management,1,550000.0
channel network,1,0.0
channel partners,1,1050000.0
channel sales,76,0.0
channel sales management,1,0.0
character,1,0.0
charge posting,1,0.0
chartered account,1,600000.0
chartered accountant,1,800000.0
charts,4,0.0
chassis,1,0.0
chat process,23,0.0
chat support,1,350000.0
chatbot,6,0.0
checking drawing,1,700000.0
checkpoint,11,0.0
chef,2,275000.0
chemical processing,1,0.0
chemical sales,1,600000.0
chemistry,24,0.0
chemistry teacher,1,65000.0
chennai,6,262500.0
children books,1,0.0
chinese,2,0.0
chinese cuisine,1,0.0
ci management,1,0.0
ci tools,1,0.0
ci/cd,11,0.0
cif,3,0.0
circuit,5,0.0
cisco asa,2,0.0
cisco ise,1,0.0
cisco unified communications,1,0.0
citrix vdi,3,0.0
citrix xenapp,1,0.0
civil,1,350000.0
civil 3d,1,0.0
civil engineer,4,450000.0
civil engineering,1,0.0
civil purchase,1,1150000.0
civil works,2,0.0
claims adjudication,3,0.0
claims processing,1,0.0
classroom management,2,0.0
cleaner,2,143750.0
cleaning,40,0.0
cleanroom,1,930000.0
clearing and forwarding industry,1,650000.0
clerical work,4,0.0
client counselling,1,0.0
client engagement,4,0.0
client handling,3,0.0
client management,3,0.0
client mangamenet,1,75000.0
client orders,1,287500.0
client relations,1,325000.0
client relationship management,45,0.0
client servicing,11,375000.0
clinical,1,550000.0
clinical data,2,0.0
clinical data management,2,0.0
clinical documentation,1,0.0
clinical management,1,250000.0
clinical operations,3,0.0
clinical programming,1,0.0
clinical psychology,3,0.0
clinical research,1,0.0
clinical research associate,1,0.0
clm,4,0.0
cloud,2,0.0
cloud administration,1,0.0
cloud application development,4,0.0
cloud applications,1,0.0
cloud computing,1,0.0
cloud core hr,1,0.0
cloud development,2,0.0
cloud for customer,1,0.0
cloud hiring,1,1000000.0
cloud infrastructure,1,0.0
cloud integration,8,0.0
cloud migration,2,0.0
cloud platform,1,0.0
cloud platform integration,1,0.0
cloud platforms,4,0.0
cloud qa engineer,1,2750000.0
cloud security,53,0.0
cloud server,1,0.0
cloud services,27,0.0
cloud sql,1,0.0
cloud technologies,8,0.0
cloud-based infrastructure,1,0.0
cloud-native,1,0.0
cloudera,6,0.0
cloudwatch,1,0.0
clp,1,0.0
cluster management,2,0.0
cmdb,18,0.0
cmm inspection,1,0.0
cms,7,0.0
cnc,2,700000.0
cnc operation,1,0.0
co-cca,1,0.0
cobit,2,0.0
cobol400,1,0.0
cocoapods,2,0.0
code,1,0.0
code and debug,2,0.0
code review,6,0.0
code versioning tools,6,0.0
coder,2,212500.0
coding,4,1000000.0
cognitive services,5,0.0
cognos,3,0.0
cognos tm1,4,0.0
cold calling,19,0.0
cold clal,1,0.0
collateral management,6,0.0
collection,3,412500.0
collection Modelling,1,2525000.0
collection assistant manager,1,500000.0
collection management,2,0.0
collection officer,1,275000.0
collections,2,256250.0
college,1,375000.0
collibra,1,0.0
color cosmetics,1,325000.0
com,40,0.0
command center,1,0.0
commercial,6,0.0
commercial building,1,0.0
commi,1,212500.0
commis,14,0.0
commissioning,1,750000.0
commissioning of critical systems.,1,540000.0
commodities sales,1,70000.0
commodity management,1,0.0
communicate with clients,1,400000.0
communication,4,112500.0
communication and interpersonal skills,3,0.0
communication design,3,0.0
communication management,1,0.0
communication protocols,3,0.0
communication skills,3,425000.0
communication skills written,3,0.0
communication trainer,1,0.0
community cloud,1,0.0
community development,6,0.0
commvault backup administration,8,0.0
companies act,9,0.0
company law,2,0.0
company secretary,3,475000.0
compensation analyst,1,0.0
compensation management,2,0.0
competitive intelligence,1,0.0
competitor analysis,6,0.0
complaint handling,14,0.0
compliance,5,0.0
compliance Management,2,0.0
compliance advisory,1,337500.0
compliance frameworks,1,0.0
compliance management,2,0.0
component design,2,0.0
component engineering,2,0.0
components,3,0.0
composting,1,0.0
computer,2,125000.0
computer application,1,0.0
computer operating,18,0.0
computer operator,1,287500.0
concentrix,1,400000.0
concept design,1,0.0
concrete,16,0.0
concrete technology,1,0.0
conditional formatting,1,0.0
conduct site visits,1,80000.0
configuration,7,0.0
configuration management,17,0.0
configuring,16,0.0
conflict management,1,0.0
conflict resolution,2,0.0
confluence,36,0.0
connect direct,1,0.0
connectors,3,0.0
connex,1,0.0
consent order deliverables,1,750000.0
construction management,2,0.0
construction material sales,1,900000.0
consultancy,2,0.0
consultant gynecology,1,0.0
consumables,1,0.0
consumer electronics,1,0.0
consumer internet,2,0.0
contact center operations,3,0.0
container,36,0.0
container networking,1,0.0
container terminal,1,0.0
containerization,3,0.0
content,1,550000.0
content annotator,1,262500.0
content creation,1,0.0
content development,1,0.0
content editing,16,0.0
content management,2,0.0
content management systems,1,450000.0
content strategy,1,0.0
content writer,1,550000.0
content writing,17,0.0
continental cuisine,2,0.0
contingent onboarding processes,1,275000.0
continuous delivery,1,0.0
continuous development,3,0.0
continuous improvement,1,0.0
continuous integration,691,0.0
contract administration,1,0.0
contract drafting,2,0.0
contract hiring,1,0.0
contract law,1,0.0
contract lifecycle management,1,0.0
contract management,47,0.0
contract manufacturing,1,0.0
contract negotiations,26,0.0
contract staffing,2,0.0
contractors,1,0.0
contracts,2,0.0
contractual manpower handling,1,0.0
control chart,1,1300000.0
control plan,1,0.0
control tower dashboard,1,0.0
convergent charging,2,0.0
conversions,1,0.0
conveyors,1,0.0
convincing power,1,0.0
cooking,1,0.0
coordinate with sales team,1,450000.0
copyright,1,0.0
core data,4,0.0
core finance,1,0.0
core golang,1,750000.0
core hr,1,0.0
core java,2,0.0
core java development,1,0.0
core python,1,1200000.0
core web vitals,1,0.0
corporate branding,1,0.0
corporate events,1,0.0
corporate finance,1,0.0
corporate park activations,1,0.0
corporate relations,1,137500.0
corporate sales,2,375000.0
corporate sustainability,1,0.0
corporate training,1,0.0
corporate treasury payments,1,0.0
corrective maintenance,2,0.0
correspondence,3,0.0
cortex,1,0.0
coso framework,1,0.0
cost,2,887500.0
cost control,2,525000.0
cost estimation,1,325000.0
cost object controlling,2,0.0
cost planning,1,0.0
cost reduction,14,0.0
cost-effectiveness,1,625000.0
costing,1,0.0
costomer care,3,125000.0
counseling patients on safe and effective drug use,1,0.0
counselling,7,0.0
counsellor,1,0.0
countertop,1,696000.0
courier sales,1,450000.0
covering the coverage of topic,1,450000.0
coworking industries,1,650000.0
cpaas,1,0.0
cpc,3,0.0
cpi,1,0.0
cpm,1,0.0
cpq,5,0.0
cpt,10,0.0
cpt coding,2,0.0
cq5,2,0.0
cqa,1,0.0
cqrs,3,0.0
cra,1,0.0
creatio,1,0.0
creative direction,1,0.0
creative solutions,1,0.0
creative writing,3,0.0
credit,3,800000.0
credit analysis,1,0.0
credit collection,2,0.0
credit management,5,0.0
credit rating,1,0.0
credit risk,4,0.0
credit underwriting,11,0.0
creo,2,0.0
critical care,1,0.0
critical care medicine,1,0.0
critical incident management,3,0.0
critical thinking,1,0.0
crm,1,650000.0
crm analytics,2,0.0
crm development,1,0.0
crm executive,1,240000.0
crm software,2,0.0
crm systems,21,0.0
cro,4,0.0
crop knowledge,1,0.0
crosplane,1,0.0
cross selling,2,0.0
crs,2,0.0
cruise sales,3,550000.0
crypto investigations,1,0.0
cryptography,1,0.0
csat,1,0.0
cse,1,0.0
csom,2,0.0
csr,4,0.0
css,558,0.0
csv,2,0.0
ctd,2,0.0
ctrm,3,0.0
cucumber,18,0.0
cuda,1,0.0
current account,1,850000.0
curriculum design,1,0.0
curriculum development,3,0.0
cursor,2,0.0
customer,2,412500.0
customer care,3,250000.0
customer care executive,2,281250.0
customer complaints,5,0.0
customer engagement,2,0.0
customer exits,1,0.0
customer experience management,4,0.0
customer focus,1,0.0
customer management,2,0.0
customer marketing,2,0.0
customer operations,32,0.0
customer quality,1,600000.0
customer relationship,88,0.0
customer se,1,450000.0
customer segmentation,4,0.0
customer service,688,0.0
customer service operations,1,0.0
customer service operations manager,1,1600000.0
customer service orientation,15,0.0
customer success,3,500000.0
customer success manager,2,700000.0
customer support,8,106250.0
customer support executive,3,237500.0
customer support management,1,930000.0
customization,2,0.0
customs clearance,1,0.0
customs documentation,1,0.0
customs handling,1,0.0
cutting tools,1,0.0
cvs,4,0.0
cyber security,42,0.0
cyber security analyst,1,0.0
cyber security audit,1,0.0
cyberark,9,0.0
cycle count,1,0.0
dEVOPS,1,1150000.0
daas,1,0.0
dac,2,0.0
daily production planning,7,0.0
damage mechanism,2,0.0
dancing,6,0.0
dart,1,0.0
dashboard development,1,0.0
dashboards,5,0.0
dast,1,0.0
data,7,0.0
data Privacy,1,0.0
data analysis,186,0.0
data analyst,2,0.0
data analytics,60,0.0
data architecture,17,0.0
data architecture and analytics,1,0.0
data bricks,9,0.0
data center design,5,0.0
data center networking,1,0.0
data cleansing,13,0.0
data dictionary,1,0.0
data domain,1,0.0
data engineer,2,1725000.0
data engineering,11,0.0
data entry,2,225000.0
data entry operation,2,0.0
data exploration,1,0.0
data extension,1,950000.0
data extraction,3,0.0
data ingestion,3,0.0
data integrity,1,0.0
data interpretation,2,0.0
data life cycle management,6,0.0
data loader,1,0.0
data loss prevention,1,0.0
data management,102,0.0
data manipulation,9,0.0
data mapping,1,0.0
data migration,17,0.0
data mining,7,0.0
data modeling,17,0.0
data modelling,1,0.0
data network,1,0.0
data operations,10,0.0
data processing,14,0.0
data quality,1,0.0
data quality management,1,0.0
data reporting,1,0.0
data representation,1,0.0
data science,10,0.0
data scientist,1,0.0
data security,6,0.0
data services,66,0.0
data sources,1,0.0
data stewardship,1,0.0
data strcture,1,0.0
data structures,3,0.0
data testing,2,0.0
data validation,15,0.0
data visualization,3,0.0
data warehouse,2,250000.0
data warehousing,89,0.0
data workflows,1,0.0
database,3,250000.0
database administration,3,0.0
database analysis,1,0.0
database design,15,0.0
database internals,1,0.0
database maintenance,3,0.0
database management,53,0.0
database management system,8,0.0
database management tools,1,0.0
database marketing,2,0.0
database migration,2,0.0
database performance tuning,4,0.0
database security,1,0.0
databricks,1,0.0
databricks developer,1,0.0
datacom,1,0.0
datafactory,5,0.0
dataguard,5,0.0
dataiku,1,0.0
datastage,2,0.0
datastage etl,1,0.0
day shift,3,237500.0
dayforce,1,1250000.0
db connection,1,0.0
db2,1,0.0
dbms,38,0.0
dcdp,3,0.0
dcf,2,0.0
dch,1,0.0
ddos,1,0.0
deal structuring,1,0.0
dealer relationship,1,0.0
dealing,1,0.0
debt collection,5,0.0
debt debt,1,0.0
debt recovery,6,0.0
debugging,33,0.0
decision making,1,0.0
dedicated,1,125000.0
deep learning,6,0.0
deep learning frameworks,50,0.0
defect fixing,1,0.0
defect life cycle,1,0.0
defect tracking,4,0.0
delivery,2,0.0
delivery leadership,4,0.0
demand generation,1,0.0
demand management,1,0.0
demand planning,5,0.0
demat,1,250000.0
demo,1,3500000.0
demonstrate leadership,1,0.0
denial management,1,0.0
denials management,1,0.0
denim,1,2025000.0
denodo,2,0.0
dental surgery,1,425000.0
dentistry,4,0.0
deploying models,3,0.0
deployment and release management,2,0.0
deployment process,13,0.0
derivatives,2,0.0
descriptive programming,1,0.0
design,3,0.0
design & creativity.  Proficiency in CoralDRAW,1,0.0
design Calculation,1,0.0
design analysis,8,0.0
design and coding,2,0.0
design concepts,1,0.0
design concepts etc. Proficient in AutoCad and other design software. Experience preferred in 3D modeling using Revit,1,375000.0
design development,5,0.0
design documents,6,0.0
design engineer,2,0.0
design patterns,3,0.0
design studio,3,0.0
design validation,4,0.0
design verification,4,0.0
designing analog,1,800000.0
designing and deploying Grafana dashboards,1,2750000.0
desktop,1,337500.0
desktop management,1,0.0
detailed engineering,1,0.0
detailing,1,550000.0
determination,1,0.0
determining loan eligibility,1,650000.0
develop,1,775000.0
developer tools,1,0.0
development,9,0.0
development methodologies,109,0.0
development testing,1,0.0
device drivers,6,0.0
device testing,1,0.0
devops,13,0.0
dfc,1,0.0
dialysis,1,0.0
dialysis technician,1,300000.0
die making,4,0.0
diesel,1,162500.0
dietetics,1,0.0
digial policy,1,0.0
digital,59,0.0
digital analytics,3,0.0
digital asset management,4,0.0
digital content,13,0.0
digital distribution,1,0.0
digital forensics,1,0.0
digital manufacturing,2,0.0
digital marketing,247,0.0
digital marketing tools,2,400000.0
